,name,lat,lon,date,value,deaths,recovered,category
11697,Somalia,8.3676771,49.083416,2020-01-23,0,0,0,Somalia
1,Afghanistan,33.7680065,66.2385139,2020-01-23,0,0,0,Afghanistan
7139,"Korea, South",35.7724185,127.79654346305617,2020-01-23,1,0,0,"Korea, South"
13761,Zambia,-14.5186239,27.5599164,2020-01-23,0,0,0,Zambia
7913,Madagascar,-18.9249604,46.4416422,2020-01-23,0,0,0,Madagascar
6021,Iceland,64.9841821,-18.1059013,2020-01-23,0,0,0,Iceland
4731,Finland,63.2467777,25.9209164,2020-01-23,0,0,0,Finland
259,Andorra,42.5407167,1.5732033,2020-01-23,0,0,0,Andorra
11783,South Africa,-28.8166236,24.991639,2020-01-23,0,0,0,South Africa
13933,Dominica,19.0974031,-70.3028026,2020-01-23,0,0,0,Dominica
8773,Montenegro,42.9868853,19.5180992,2020-01-23,0,0,0,Montenegro
9633,Norway,64.5731537,11.52803643954819,2020-01-23,0,0,0,Norway
7741,Lithuania,55.3500003,23.7499997,2020-01-23,0,0,0,Lithuania
14965,Kosovo,42.5869578,20.9021231,2020-01-23,0,0,0,Kosovo
14277,Timor-Leste,-8.5151979,125.8375756,2020-01-23,0,0,0,Timor-Leste
15653,Western Sahara,24.1797324,-13.7667848,2020-01-23,0,0,0,Western Sahara
4043,Egypt,26.2540493,29.2675469,2020-01-23,0,0,0,Egypt
15051,Burma,17.1750495,95.9999652,2020-01-23,0,0,0,Burma
7999,Malaysia,4.5693754,102.2656823,2020-01-23,0,0,0,Malaysia
12041,Sudan,14.5844444,29.4917691,2020-01-23,0,0,0,Sudan
9891,Panama,8.559559,-81.1308434,2020-01-23,0,0,0,Panama
4817,France,46.603354,1.8883335,2020-01-23,0,0,0,France
8000,Malaysia,4.5693754,102.2656823,2020-01-24,0,0,0,Malaysia
9978,Papua New Guinea,-5.6816069,144.2489081,2020-01-24,0,0,0,Papua New Guinea
12386,Taiwan*,23.9739374,120.9820179,2020-01-24,3,0,0,Taiwan*
7398,Latvia,56.8406494,24.7537645,2020-01-24,0,0,0,Latvia
7742,Lithuania,55.3500003,23.7499997,2020-01-24,0,0,0,Lithuania
6538,Israel,31.5313113,34.8667654,2020-01-24,0,0,0,Israel
13160,United Arab Emirates,24.0002488,53.9994829,2020-01-24,0,0,0,United Arab Emirates
4560,Ethiopia,10.2116702,38.6521203,2020-01-24,0,0,0,Ethiopia
5076,Georgia,32.3293809,-83.1137366,2020-01-24,0,0,0,Georgia
13762,Zambia,-14.5186239,27.5599164,2020-01-24,0,0,0,Zambia
8688,Mongolia,46.8250388,103.8499736,2020-01-24,0,0,0,Mongolia
12730,Trinidad and Tobago,10.8677845,-60.9821067,2020-01-24,0,0,0,Trinidad and Tobago
9032,Nepal,28.1083929,84.0917139,2020-01-24,0,0,0,Nepal
4646,Fiji,-18.1239696,179.0122737,2020-01-24,0,0,0,Fiji
6968,Kazakhstan,47.2286086,65.2093197,2020-01-24,0,0,0,Kazakhstan
6796,Japan,36.5748441,139.2394179,2020-01-24,2,0,0,Japan
8344,Mauritius,-20.2759451,57.5703566,2020-01-24,0,0,0,Mauritius
6108,India,22.3511148,78.6677428,2020-01-24,0,0,0,India
5334,Greece,38.9953683,21.9877132,2020-01-24,0,0,0,Greece
14536,Libya,26.8234472,18.1236723,2020-01-24,0,0,0,Libya
11870,Spain,39.3262345,-4.8380649,2020-01-24,0,0,0,Spain
2582,Chad,15.6134137,19.0156172,2020-01-24,0,0,0,Chad
14106,Mozambique,-19.302233,34.9144977,2020-01-24,0,0,0,Mozambique
4904,Gabon,-0.8999695,11.6899699,2020-01-24,0,0,0,Gabon
1980,Bulgaria,42.6073975,25.4856617,2020-01-24,0,0,0,Bulgaria
8774,Montenegro,42.9868853,19.5180992,2020-01-24,0,0,0,Montenegro
1206,Barbados,13.1500331,-59.5250305,2020-01-24,0,0,0,Barbados
4044,Egypt,26.2540493,29.2675469,2020-01-24,0,0,0,Egypt
13074,Ukraine,49.4871968,31.2718321,2020-01-24,0,0,0,Ukraine
6624,Italy,42.6384261,12.674297,2020-01-24,0,0,0,Italy
11182,Senegal,14.4750607,-14.4529612,2020-01-24,0,0,0,Senegal
5248,Ghana,8.0300284,-1.0800271,2020-01-24,0,0,0,Ghana
11784,South Africa,-28.8166236,24.991639,2020-01-24,0,0,0,South Africa
7054,Kenya,1.4419683,38.4313975,2020-01-24,0,0,0,Kenya
14020,Grenada,12.1360374,-61.6904045,2020-01-24,0,0,0,Grenada
2668,Chile,-31.7613365,-71.3187697,2020-01-24,0,0,0,Chile
10580,Romania,45.9852129,24.6859225,2020-01-24,0,0,0,Romania
12472,Tanzania,-6.5247123,35.7878438,2020-01-24,0,0,0,Tanzania
8430,Mexico,19.4326296,-99.1331785,2020-01-24,0,0,0,Mexico
12558,Thailand,14.8971921,100.83273,2020-01-24,5,0,0,Thailand
11268,Serbia,44.024322850000004,21.07657433209902,2020-01-24,0,0,0,Serbia
12816,Tunisia,33.8439408,9.400138,2020-01-24,0,0,0,Tunisia
9118,Netherlands,52.5001698,5.7480821,2020-01-24,0,0,0,Netherlands
9892,Panama,8.559559,-81.1308434,2020-01-24,0,0,0,Panama
7914,Madagascar,-18.9249604,46.4416422,2020-01-24,0,0,0,Madagascar
1120,Bangladesh,24.4768783,90.2932426,2020-01-24,0,0,0,Bangladesh
7312,Kyrgyzstan,41.5089324,74.724091,2020-01-24,0,0,0,Kyrgyzstan
6022,Iceland,64.9841821,-18.1059013,2020-01-24,0,0,0,Iceland
13848,Zimbabwe,-18.4554963,29.7468414,2020-01-24,0,0,0,Zimbabwe
14622,West Bank and Gaza,31.4331663,34.3779285,2020-01-24,0,0,0,West Bank and Gaza
5850,Honduras,15.2572432,-86.0755145,2020-01-24,0,0,0,Honduras
11354,Seychelles,-4.6574977,55.4540146,2020-01-24,0,0,0,Seychelles
11956,Sri Lanka,7.5554942,80.7137847,2020-01-24,0,0,0,Sri Lanka
4474,Eswatini,-26.5624806,31.3991317,2020-01-24,0,0,0,Eswatini
14794,Mali,16.3700359,-2.2900239,2020-01-24,0,0,0,Mali
3872,Dominican Republic,19.0974031,-70.3028026,2020-01-24,0,0,0,Dominican Republic
9204,New Zealand,-41.5000831,172.8344077,2020-01-24,0,0,0,New Zealand
1808,Brazil,-10.3333333,-53.2,2020-01-24,0,0,0,Brazil
862,Azerbaijan,40.3936294,47.7872508,2020-01-24,0,0,0,Azerbaijan
8516,Moldova,47.2879608,28.5670941,2020-01-24,0,0,0,Moldova
1292,Belarus,53.4250605,27.6971358,2020-01-24,0,0,0,Belarus
10924,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-01-24,0,0,0,Saint Vincent and the Grenadines
2066,Burkina Faso,12.0753083,-1.6880314,2020-01-24,0,0,0,Burkina Faso
9720,Oman,21.0000287,57.0036901,2020-01-24,0,0,0,Oman
4818,France,46.603354,1.8883335,2020-01-24,2,0,0,France
7226,Kuwait,29.2733964,47.4979476,2020-01-24,0,0,0,Kuwait
15396,Sierra Leone,8.6400349,-11.8400269,2020-01-24,0,0,0,Sierra Leone
88,Albania,41.000028,19.9999619,2020-01-24,0,0,0,Albania
11010,San Marino,43.9458623,12.458306,2020-01-24,0,0,0,San Marino
15826,Yemen,16.3471243,47.8915271,2020-01-24,0,0,0,Yemen
1894,Brunei,4.4137155,114.5653908,2020-01-24,0,0,0,Brunei
3442,Cuba,23.0131338,-80.8328748,2020-01-24,0,0,0,Cuba
518,Argentina,-34.9964963,-64.9672817,2020-01-24,0,0,0,Argentina
2840,Colombia,2.8894434,-73.783892,2020-01-24,0,0,0,Colombia
10494,Qatar,25.3336984,51.2295295,2020-01-24,0,0,0,Qatar
13246,United Kingdom,54.7023545,-3.2765753,2020-01-24,0,0,0,United Kingdom
15482,Malawi,-13.2687204,33.9301963,2020-01-24,0,0,0,Malawi
9462,Nigeria,9.6000359,7.9999721,2020-01-24,0,0,0,Nigeria
12644,Togo,8.7800265,1.0199765,2020-01-24,0,0,0,Togo
13504,Uzbekistan,41.32373,63.9528098,2020-01-24,0,0,0,Uzbekistan
10838,Saint Lucia,13.8250489,-60.975036,2020-01-24,0,0,0,Saint Lucia
6280,Iran,32.6475314,54.5643516,2020-01-24,0,0,0,Iran
2410,Canada,61.0666922,-107.9917071,2020-01-24,0,0,0,Canada
1636,Bolivia,-17.0568696,-64.9912286,2020-01-24,0,0,0,Bolivia
8602,Monaco,43.7323492,7.4276832,2020-01-24,0,0,0,Monaco
6710,Jamaica,18.1152958,-77.1598454610168,2020-01-24,0,0,0,Jamaica
15568,South Sudan,7.8699431,29.6667897,2020-01-24,0,0,0,South Sudan
8860,Morocco,31.1728205,-7.3362482,2020-01-24,0,0,0,Morocco
5506,Guinea,10.7226226,-10.7083587,2020-01-24,0,0,0,Guinea
13934,Dominica,19.0974031,-70.3028026,2020-01-24,0,0,0,Dominica
4216,Equatorial Guinea,1.613172,10.5170357,2020-01-24,0,0,0,Equatorial Guinea
346,Angola,-11.8775768,17.5691241,2020-01-24,0,0,0,Angola
3098,Costa Rica,10.2735633,-84.0739102,2020-01-24,0,0,0,Costa Rica
2926,Congo (Brazzaville),-0.7264327,15.6419155,2020-01-24,0,0,0,Congo (Brazzaville)
9376,Niger,17.7356214,9.3238432,2020-01-24,0,0,0,Niger
12902,Turkey,38.9597594,34.9249653,2020-01-24,0,0,0,Turkey
10150,Peru,-6.8699697,-75.0458515,2020-01-24,0,0,0,Peru
3614,Czechia,49.8167003,15.4749544,2020-01-24,0,0,0,Czechia
9548,North Macedonia,41.6171214,21.7168387,2020-01-24,0,0,0,North Macedonia
8086,Maldives,4.7064352,73.3287853,2020-01-24,0,0,0,Maldives
12214,Sweden,59.6749712,14.5208584,2020-01-24,0,0,0,Sweden
10322,Poland,52.215933,19.134422,2020-01-24,0,0,0,Poland
11612,Slovenia,45.8133113,14.4808369,2020-01-24,0,0,0,Slovenia
7656,Liechtenstein,47.1416307,9.5531527,2020-01-24,0,0,0,Liechtenstein
14364,Belize,16.8259793,-88.7600927,2020-01-24,0,0,0,Belize
14880,Saint Kitts and Nevis,17.250512,-62.6725973,2020-01-24,0,0,0,Saint Kitts and Nevis
5592,Guyana,4.8417097,-58.6416891,2020-01-24,0,0,0,Guyana
7140,"Korea, South",35.7724185,127.79654346305617,2020-01-24,2,0,0,"Korea, South"
4990,Gambia,13.470062,-15.4900464,2020-01-24,0,0,0,Gambia
10236,Philippines,12.7503486,122.7312101,2020-01-24,0,0,0,Philippines
2,Afghanistan,33.7680065,66.2385139,2020-01-24,0,0,0,Afghanistan
6882,Jordan,31.1667049,36.941628,2020-01-24,0,0,0,Jordan
12128,Suriname,4.1413025,-56.0771187,2020-01-24,0,0,0,Suriname
1550,Bhutan,27.549511,90.5119273,2020-01-24,0,0,0,Bhutan
15052,Burma,17.1750495,95.9999652,2020-01-24,0,0,0,Burma
7570,Liberia,5.7499721,-9.3658524,2020-01-24,0,0,0,Liberia
3700,Denmark,55.670249,10.3333283,2020-01-24,0,0,0,Denmark
14278,Timor-Leste,-8.5151979,125.8375756,2020-01-24,0,0,0,Timor-Leste
2324,Cameroon,4.6125522,13.1535811,2020-01-24,0,0,0,Cameroon
8172,Malta,35.8885993,14.4476911,2020-01-24,0,0,0,Malta
13590,Venezuela,8.0018709,-66.1109318,2020-01-24,0,0,0,Venezuela
260,Andorra,42.5407167,1.5732033,2020-01-24,0,0,0,Andorra
6366,Iraq,33.0955793,44.1749775,2020-01-24,0,0,0,Iraq
11096,Saudi Arabia,25.6242618,42.3528328,2020-01-24,0,0,0,Saudi Arabia
3356,Diamond Princess,53.8953584,27.5554078,2020-01-24,0,0,0,Diamond Princess
11526,Slovakia,48.7411522,19.4528646,2020-01-24,0,0,0,Slovakia
15654,Western Sahara,24.1797324,-13.7667848,2020-01-24,0,0,0,Western Sahara
4732,Finland,63.2467777,25.9209164,2020-01-24,0,0,0,Finland
4302,Eritrea,15.9500319,37.9999668,2020-01-24,0,0,0,Eritrea
5162,Germany,51.0834196,10.4234469,2020-01-24,0,0,0,Germany
604,Armenia,40.7696272,44.6736646,2020-01-24,0,0,0,Armenia
5764,Holy See,38.9247244,-77.06572732690151,2020-01-24,0,0,0,Holy See
15310,Burundi,-3.3634357,29.8870575,2020-01-24,0,0,0,Burundi
1034,Bahrain,26.1551249,50.5344606,2020-01-24,0,0,0,Bahrain
2496,Central African Republic,7.0323598,19.9981227,2020-01-24,0,0,0,Central African Republic
3270,Croatia,45.5643442,17.0118954,2020-01-24,0,0,0,Croatia
1722,Bosnia and Herzegovina,44.3053476,17.5961467,2020-01-24,0,0,0,Bosnia and Herzegovina
5420,Guatemala,15.6356088,-89.8988087,2020-01-24,0,0,0,Guatemala
15740,Sao Tome and Principe,0.8875498,6.9648718,2020-01-24,0,0,0,Sao Tome and Principe
8946,Namibia,-23.2335499,17.3231107,2020-01-24,0,0,0,Namibia
3958,Ecuador,-1.3397668,-79.3666965,2020-01-24,0,0,0,Ecuador
9290,Nicaragua,12.6090157,-85.2936911,2020-01-24,0,0,0,Nicaragua
776,Austria,47.2000338,13.199959,2020-01-24,0,0,0,Austria
10064,Paraguay,-23.3165935,-58.1693445,2020-01-24,0,0,0,Paraguay
10408,Portugal,40.0332629,-7.8896263,2020-01-24,0,0,0,Portugal
948,Bahamas,24.7736546,-78.0000547,2020-01-24,0,0,0,Bahamas
9634,Norway,64.5731537,11.52803643954819,2020-01-24,0,0,0,Norway
2754,China,35.000074,104.999927,2020-01-24,920,26,36,China
10752,Rwanda,-1.9646631,30.0644358,2020-01-24,0,0,0,Rwanda
14966,Kosovo,42.5869578,20.9021231,2020-01-24,0,0,0,Kosovo
432,Antigua and Barbuda,17.2234721,-61.9554608,2020-01-24,0,0,0,Antigua and Barbuda
2152,Cabo Verde,16.0000552,-24.0083947,2020-01-24,0,0,0,Cabo Verde
1378,Belgium,50.6402809,4.6667145,2020-01-24,0,0,0,Belgium
4130,El Salvador,13.8000382,-88.9140683,2020-01-24,0,0,0,El Salvador
13332,Uruguay,-32.8755548,-56.0201525,2020-01-24,0,0,0,Uruguay
3528,Cyprus,34.9823018,33.1451285,2020-01-24,0,0,0,Cyprus
11698,Somalia,8.3676771,49.083416,2020-01-24,0,0,0,Somalia
12300,Switzerland,46.7985624,8.2319736,2020-01-24,0,0,0,Switzerland
15224,Botswana,-23.1681782,24.5928742,2020-01-24,0,0,0,Botswana
174,Algeria,28.0000272,2.9999825,2020-01-24,0,0,0,Algeria
4388,Estonia,58.7523778,25.3319078,2020-01-24,0,0,0,Estonia
6194,Indonesia,-2.4833826,117.8902853,2020-01-24,0,0,0,Indonesia
1464,Benin,9.5293472,2.2584408,2020-01-24,0,0,0,Benin
5936,Hungary,47.1817585,19.5060937,2020-01-24,0,0,0,Hungary
2238,Cambodia,13.5066394,104.869423,2020-01-24,0,0,0,Cambodia
13418,US,39.7837304,-100.4458825,2020-01-24,2,0,0,US
5678,Haiti,19.1399952,-72.3570972,2020-01-24,0,0,0,Haiti
12988,Uganda,1.5333554,32.2166578,2020-01-24,0,0,0,Uganda
11440,Singapore,1.357107,103.8194992,2020-01-24,3,0,0,Singapore
15138,MS Zaandam,52.4387696,4.8185293,2020-01-24,0,0,0,MS Zaandam
6452,Ireland,52.865196,-7.9794599,2020-01-24,0,0,0,Ireland
13676,Vietnam,13.2904027,108.4265113,2020-01-24,2,0,0,Vietnam
14708,Guinea-Bissau,12.100035,-14.9000214,2020-01-24,0,0,0,Guinea-Bissau
9806,Pakistan,30.3308401,71.247499,2020-01-24,0,0,0,Pakistan
690,Australia,-24.7761086,134.755,2020-01-24,0,0,0,Australia
3184,Cote d'Ivoire,7.9897371,-5.5679458,2020-01-24,0,0,0,Cote d'Ivoire
10666,Russia,64.6863136,97.7453061,2020-01-24,0,0,0,Russia
3786,Djibouti,11.8145966,42.8453061,2020-01-24,0,0,0,Djibouti
14450,Laos,20.0171109,103.378253,2020-01-24,0,0,0,Laos
7484,Lebanon,33.8750629,35.843409,2020-01-24,0,0,0,Lebanon
8258,Mauritania,20.2540382,-9.2399263,2020-01-24,0,0,0,Mauritania
7828,Luxembourg,49.8158683,6.1296751,2020-01-24,0,0,0,Luxembourg
3012,Congo (Kinshasa),-2.9814344,23.8222636,2020-01-24,0,0,0,Congo (Kinshasa)
14192,Syria,34.6401861,39.0494106,2020-01-24,0,0,0,Syria
12042,Sudan,14.5844444,29.4917691,2020-01-24,0,0,0,Sudan
3099,Costa Rica,10.2735633,-84.0739102,2020-01-25,0,0,0,Costa Rica
863,Azerbaijan,40.3936294,47.7872508,2020-01-25,0,0,0,Azerbaijan
9033,Nepal,28.1083929,84.0917139,2020-01-25,1,0,0,Nepal
10667,Russia,64.6863136,97.7453061,2020-01-25,0,0,0,Russia
4819,France,46.603354,1.8883335,2020-01-25,3,0,0,France
1121,Bangladesh,24.4768783,90.2932426,2020-01-25,0,0,0,Bangladesh
7141,"Korea, South",35.7724185,127.79654346305617,2020-01-25,2,0,0,"Korea, South"
12817,Tunisia,33.8439408,9.400138,2020-01-25,0,0,0,Tunisia
3013,Congo (Kinshasa),-2.9814344,23.8222636,2020-01-25,0,0,0,Congo (Kinshasa)
3185,Cote d'Ivoire,7.9897371,-5.5679458,2020-01-25,0,0,0,Cote d'Ivoire
691,Australia,-24.7761086,134.755,2020-01-25,0,0,0,Australia
12989,Uganda,1.5333554,32.2166578,2020-01-25,0,0,0,Uganda
1035,Bahrain,26.1551249,50.5344606,2020-01-25,0,0,0,Bahrain
15139,MS Zaandam,52.4387696,4.8185293,2020-01-25,0,0,0,MS Zaandam
949,Bahamas,24.7736546,-78.0000547,2020-01-25,0,0,0,Bahamas
2927,Congo (Brazzaville),-0.7264327,15.6419155,2020-01-25,0,0,0,Congo (Brazzaville)
3271,Croatia,45.5643442,17.0118954,2020-01-25,0,0,0,Croatia
12903,Turkey,38.9597594,34.9249653,2020-01-25,0,0,0,Turkey
10839,Saint Lucia,13.8250489,-60.975036,2020-01-25,0,0,0,Saint Lucia
12645,Togo,8.7800265,1.0199765,2020-01-25,0,0,0,Togo
4733,Finland,63.2467777,25.9209164,2020-01-25,0,0,0,Finland
14881,Saint Kitts and Nevis,17.250512,-62.6725973,2020-01-25,0,0,0,Saint Kitts and Nevis
11097,Saudi Arabia,25.6242618,42.3528328,2020-01-25,0,0,0,Saudi Arabia
4991,Gambia,13.470062,-15.4900464,2020-01-25,0,0,0,Gambia
6883,Jordan,31.1667049,36.941628,2020-01-25,0,0,0,Jordan
8603,Monaco,43.7323492,7.4276832,2020-01-25,0,0,0,Monaco
8861,Morocco,31.1728205,-7.3362482,2020-01-25,0,0,0,Morocco
8947,Namibia,-23.2335499,17.3231107,2020-01-25,0,0,0,Namibia
777,Austria,47.2000338,13.199959,2020-01-25,0,0,0,Austria
15225,Botswana,-23.1681782,24.5928742,2020-01-25,0,0,0,Botswana
13075,Ukraine,49.4871968,31.2718321,2020-01-25,0,0,0,Ukraine
11183,Senegal,14.4750607,-14.4529612,2020-01-25,0,0,0,Senegal
7055,Kenya,1.4419683,38.4313975,2020-01-25,0,0,0,Kenya
8775,Montenegro,42.9868853,19.5180992,2020-01-25,0,0,0,Montenegro
7227,Kuwait,29.2733964,47.4979476,2020-01-25,0,0,0,Kuwait
11011,San Marino,43.9458623,12.458306,2020-01-25,0,0,0,San Marino
10925,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-01-25,0,0,0,Saint Vincent and the Grenadines
8517,Moldova,47.2879608,28.5670941,2020-01-25,0,0,0,Moldova
2841,Colombia,2.8894434,-73.783892,2020-01-25,0,0,0,Colombia
14795,Mali,16.3700359,-2.2900239,2020-01-25,0,0,0,Mali
12731,Trinidad and Tobago,10.8677845,-60.9821067,2020-01-25,0,0,0,Trinidad and Tobago
8689,Mongolia,46.8250388,103.8499736,2020-01-25,0,0,0,Mongolia
4647,Fiji,-18.1239696,179.0122737,2020-01-25,0,0,0,Fiji
6969,Kazakhstan,47.2286086,65.2093197,2020-01-25,0,0,0,Kazakhstan
6797,Japan,36.5748441,139.2394179,2020-01-25,2,0,0,Japan
5077,Georgia,32.3293809,-83.1137366,2020-01-25,0,0,0,Georgia
4905,Gabon,-0.8999695,11.6899699,2020-01-25,0,0,0,Gabon
14967,Kosovo,42.5869578,20.9021231,2020-01-25,0,0,0,Kosovo
10753,Rwanda,-1.9646631,30.0644358,2020-01-25,0,0,0,Rwanda
12559,Thailand,14.8971921,100.83273,2020-01-25,7,0,0,Thailand
5163,Germany,51.0834196,10.4234469,2020-01-25,0,0,0,Germany
15483,Malawi,-13.2687204,33.9301963,2020-01-25,0,0,0,Malawi
3357,Diamond Princess,53.8953584,27.5554078,2020-01-25,0,0,0,Diamond Princess
12129,Suriname,4.1413025,-56.0771187,2020-01-25,0,0,0,Suriname
3701,Denmark,55.670249,10.3333283,2020-01-25,0,0,0,Denmark
261,Andorra,42.5407167,1.5732033,2020-01-25,0,0,0,Andorra
13591,Venezuela,8.0018709,-66.1109318,2020-01-25,0,0,0,Venezuela
15655,Western Sahara,24.1797324,-13.7667848,2020-01-25,0,0,0,Western Sahara
14279,Timor-Leste,-8.5151979,125.8375756,2020-01-25,0,0,0,Timor-Leste
6281,Iran,32.6475314,54.5643516,2020-01-25,0,0,0,Iran
1637,Bolivia,-17.0568696,-64.9912286,2020-01-25,0,0,0,Bolivia
10151,Peru,-6.8699697,-75.0458515,2020-01-25,0,0,0,Peru
4217,Equatorial Guinea,1.613172,10.5170357,2020-01-25,0,0,0,Equatorial Guinea
11613,Slovenia,45.8133113,14.4808369,2020-01-25,0,0,0,Slovenia
8087,Maldives,4.7064352,73.3287853,2020-01-25,0,0,0,Maldives
7657,Liechtenstein,47.1416307,9.5531527,2020-01-25,0,0,0,Liechtenstein
9549,North Macedonia,41.6171214,21.7168387,2020-01-25,0,0,0,North Macedonia
2239,Cambodia,13.5066394,104.869423,2020-01-25,0,0,0,Cambodia
5679,Haiti,19.1399952,-72.3570972,2020-01-25,0,0,0,Haiti
13677,Vietnam,13.2904027,108.4265113,2020-01-25,2,0,0,Vietnam
2325,Cameroon,4.6125522,13.1535811,2020-01-25,0,0,0,Cameroon
5593,Guyana,4.8417097,-58.6416891,2020-01-25,0,0,0,Guyana
9463,Nigeria,9.6000359,7.9999721,2020-01-25,0,0,0,Nigeria
10237,Philippines,12.7503486,122.7312101,2020-01-25,0,0,0,Philippines
13419,US,39.7837304,-100.4458825,2020-01-25,2,0,0,US
1465,Benin,9.5293472,2.2584408,2020-01-25,0,0,0,Benin
10323,Poland,52.215933,19.134422,2020-01-25,0,0,0,Poland
12215,Sweden,59.6749712,14.5208584,2020-01-25,0,0,0,Sweden
3615,Czechia,49.8167003,15.4749544,2020-01-25,0,0,0,Czechia
9377,Niger,17.7356214,9.3238432,2020-01-25,0,0,0,Niger
347,Angola,-11.8775768,17.5691241,2020-01-25,0,0,0,Angola
5507,Guinea,10.7226226,-10.7083587,2020-01-25,0,0,0,Guinea
14193,Syria,34.6401861,39.0494106,2020-01-25,0,0,0,Syria
15569,South Sudan,7.8699431,29.6667897,2020-01-25,0,0,0,South Sudan
13505,Uzbekistan,41.32373,63.9528098,2020-01-25,0,0,0,Uzbekistan
14365,Belize,16.8259793,-88.7600927,2020-01-25,0,0,0,Belize
4303,Eritrea,15.9500319,37.9999668,2020-01-25,0,0,0,Eritrea
11527,Slovakia,48.7411522,19.4528646,2020-01-25,0,0,0,Slovakia
6367,Iraq,33.0955793,44.1749775,2020-01-25,0,0,0,Iraq
8173,Malta,35.8885993,14.4476911,2020-01-25,0,0,0,Malta
605,Armenia,40.7696272,44.6736646,2020-01-25,0,0,0,Armenia
1551,Bhutan,27.549511,90.5119273,2020-01-25,0,0,0,Bhutan
2411,Canada,61.0666922,-107.9917071,2020-01-25,0,0,0,Canada
11441,Singapore,1.357107,103.8194992,2020-01-25,3,0,0,Singapore
12043,Sudan,14.5844444,29.4917691,2020-01-25,0,0,0,Sudan
6195,Indonesia,-2.4833826,117.8902853,2020-01-25,0,0,0,Indonesia
5851,Honduras,15.2572432,-86.0755145,2020-01-25,0,0,0,Honduras
13849,Zimbabwe,-18.4554963,29.7468414,2020-01-25,0,0,0,Zimbabwe
4045,Egypt,26.2540493,29.2675469,2020-01-25,0,0,0,Egypt
11785,South Africa,-28.8166236,24.991639,2020-01-25,0,0,0,South Africa
14021,Grenada,12.1360374,-61.6904045,2020-01-25,0,0,0,Grenada
6023,Iceland,64.9841821,-18.1059013,2020-01-25,0,0,0,Iceland
9893,Panama,8.559559,-81.1308434,2020-01-25,0,0,0,Panama
7915,Madagascar,-18.9249604,46.4416422,2020-01-25,0,0,0,Madagascar
7829,Luxembourg,49.8158683,6.1296751,2020-01-25,0,0,0,Luxembourg
1895,Brunei,4.4137155,114.5653908,2020-01-25,0,0,0,Brunei
1981,Bulgaria,42.6073975,25.4856617,2020-01-25,0,0,0,Bulgaria
11871,Spain,39.3262345,-4.8380649,2020-01-25,0,0,0,Spain
3959,Ecuador,-1.3397668,-79.3666965,2020-01-25,0,0,0,Ecuador
9807,Pakistan,30.3308401,71.247499,2020-01-25,0,0,0,Pakistan
5937,Hungary,47.1817585,19.5060937,2020-01-25,0,0,0,Hungary
13935,Dominica,19.0974031,-70.3028026,2020-01-25,0,0,0,Dominica
3,Afghanistan,33.7680065,66.2385139,2020-01-25,0,0,0,Afghanistan
15827,Yemen,16.3471243,47.8915271,2020-01-25,0,0,0,Yemen
9721,Oman,21.0000287,57.0036901,2020-01-25,0,0,0,Oman
89,Albania,41.000028,19.9999619,2020-01-25,0,0,0,Albania
2067,Burkina Faso,12.0753083,-1.6880314,2020-01-25,0,0,0,Burkina Faso
175,Algeria,28.0000272,2.9999825,2020-01-25,0,0,0,Algeria
15741,Sao Tome and Principe,0.8875498,6.9648718,2020-01-25,0,0,0,Sao Tome and Principe
1723,Bosnia and Herzegovina,44.3053476,17.5961467,2020-01-25,0,0,0,Bosnia and Herzegovina
10065,Paraguay,-23.3165935,-58.1693445,2020-01-25,0,0,0,Paraguay
9635,Norway,64.5731537,11.52803643954819,2020-01-25,0,0,0,Norway
2153,Cabo Verde,16.0000552,-24.0083947,2020-01-25,0,0,0,Cabo Verde
4131,El Salvador,13.8000382,-88.9140683,2020-01-25,0,0,0,El Salvador
11699,Somalia,8.3676771,49.083416,2020-01-25,0,0,0,Somalia
3787,Djibouti,11.8145966,42.8453061,2020-01-25,0,0,0,Djibouti
5765,Holy See,38.9247244,-77.06572732690151,2020-01-25,0,0,0,Holy See
8001,Malaysia,4.5693754,102.2656823,2020-01-25,3,0,0,Malaysia
7743,Lithuania,55.3500003,23.7499997,2020-01-25,0,0,0,Lithuania
14107,Mozambique,-19.302233,34.9144977,2020-01-25,0,0,0,Mozambique
6109,India,22.3511148,78.6677428,2020-01-25,0,0,0,India
9979,Papua New Guinea,-5.6816069,144.2489081,2020-01-25,0,0,0,Papua New Guinea
11957,Sri Lanka,7.5554942,80.7137847,2020-01-25,0,0,0,Sri Lanka
3873,Dominican Republic,19.0974031,-70.3028026,2020-01-25,0,0,0,Dominican Republic
1809,Brazil,-10.3333333,-53.2,2020-01-25,0,0,0,Brazil
13763,Zambia,-14.5186239,27.5599164,2020-01-25,0,0,0,Zambia
6453,Ireland,52.865196,-7.9794599,2020-01-25,0,0,0,Ireland
7571,Liberia,5.7499721,-9.3658524,2020-01-25,0,0,0,Liberia
1207,Barbados,13.1500331,-59.5250305,2020-01-25,0,0,0,Barbados
13333,Uruguay,-32.8755548,-56.0201525,2020-01-25,0,0,0,Uruguay
12301,Switzerland,46.7985624,8.2319736,2020-01-25,0,0,0,Switzerland
6539,Israel,31.5313113,34.8667654,2020-01-25,0,0,0,Israel
14537,Libya,26.8234472,18.1236723,2020-01-25,0,0,0,Libya
